Date,Trading Method.,Purchase ID,Asset Alloc.,Asset,Amount($),Asset price,#,Purchase_num,Timeframe
15/07/2020,oneoff-rebal.,14.6.GO,14,gold,0.0,170.34,0,0.0,12
15/07/2020,oneoff-rebal.,14.6.CA,14,cash,10275,1,10295,20,12
17/08/2020,oneoff-rebal.,14.7.ST,14,stocks,0.0,186.67,0,0.0,12
17/08/2020,oneoff-rebal.,14.7.CB,14,cbonds,30169.800000000003,81.54,371,81.54,12
17/08/2020,oneoff-rebal.,14.7.SB,14,sbonds,60512.76000000001,256.41,236,0.0,12
17/08/2020,oneoff-rebal.,14.7.GO,14,gold,0.0,186.5,0,0,12
17/08/2020,oneoff-rebal.,14.7.CA,14,cash,10295,1,10097,0.0,12
15/09/2020,oneoff-rebal.,14.8.ST,14,stocks,0.0,188.44,0,0.0,12
15/09/2020,oneoff-rebal.,14.8.CB,14,cbonds,30830.1,83.1,366,0,12
15/09/2020,oneoff-rebal.,14.8.SB,14,sbonds,60670.88,257.08,237,257.08,12
15/09/2020,oneoff-rebal.,14.8.GO,14,gold,0.0,183.45,0,0.0,12
15/09/2020,oneoff-rebal.,14.8.CA,14,cash,10097,1,10159,62,12
15/10/2020,oneoff-rebal.,14.9.ST,14,stocks,0.0,193.25,0,0.0,12
15/10/2020,oneoff-rebal.,14.9.CB,14,cbonds,29898.54,81.69,373,571.83,12
15/10/2020,oneoff-rebal.,14.9.SB,14,sbonds,61593.93,259.89,234,0,12
15/10/2020,oneoff-rebal.,14.9.GO,14,gold,0.0,178.92,0,0.0,12
15/10/2020,oneoff-rebal.,14.9.CA,14,cash,10159,1,10165,6,12
16/11/2020,oneoff-rebal.,14.10.ST,14,stocks,0.0,201.2,0,0.0,12
16/11/2020,oneoff-rebal.,14.10.CB,14,cbonds,30130.94,80.78,373,0.0,12
16/11/2020,oneoff-rebal.,14.10.SB,14,sbonds,60278.40000000001,257.6,234,0.0,12
16/11/2020,oneoff-rebal.,14.10.GO,14,gold,0.0,177.15,0,0,12
16/11/2020,oneoff-rebal.,14.10.CA,14,cash,10165,1,10057,0.0,12
15/12/2020,oneoff-rebal.,14.11.ST,14,stocks,0.0,202.46,0,0.0,12
15/12/2020,oneoff-rebal.,14.11.CB,14,cbonds,30123.480000000003,80.76,371,0,12
15/12/2020,oneoff-rebal.,14.11.SB,14,sbonds,59723.82,255.23,234,0.0,12
15/12/2020,oneoff-rebal.,14.11.GO,14,gold,0.0,173.94,0,0,12
15/12/2020,oneoff-rebal.,14.11.CA,14,cash,10057,1,9990,0.0,12
01/01/2020,oneoff-rebal.,15.0.ST,15,stocks,0.0,194.59,0,0.0,12
01/01/2020,oneoff-rebal.,15.0.CB,15,cbonds,24980.76,77.58,322,24980.76,12
01/01/2020,oneoff-rebal.,15.0.SB,15,sbonds,64839.68,253.28,256,64839.68,12
01/01/2020,oneoff-rebal.,15.0.GO,15,gold,0.0,143.95,0,0.0,12
01/01/2020,oneoff-rebal.,15.0.CA,15,cash,10000.0,1,10000,10000.0,12
15/01/2020,oneoff-rebal.,15.0.ST,15,stocks,0.0,196.77,0,0.0,12
15/01/2020,oneoff-rebal.,15.0.CB,15,cbonds,25273.78,78.49,319,0,12
15/01/2020,oneoff-rebal.,15.0.SB,15,sbonds,64949.76,253.71,256,0.0,12
15/01/2020,oneoff-rebal.,15.0.GO,15,gold,0.0,146.54,0,0.0,12
15/01/2020,oneoff-rebal.,15.0.CA,15,cash,10000,1,10022,22,12
17/02/2020,oneoff-rebal.,15.1.ST,15,stocks,0.0,205.91,0,0.0,12
17/02/2020,oneoff-rebal.,15.1.CB,15,cbonds,25229.710000000003,79.09,323,316.36,12
17/02/2020,oneoff-rebal.,15.1.SB,15,sbonds,67220.48,262.58,253,0,12
17/02/2020,oneoff-rebal.,15.1.GO,15,gold,0.0,150.91,0,0.0,12
17/02/2020,oneoff-rebal.,15.1.CA,15,cash,10022,1,10247,225,12
16/03/2020,oneoff-rebal.,15.2.ST,15,stocks,0.0,140.35,0,0.0,12
16/03/2020,oneoff-rebal.,15.2.CB,15,cbonds,24602.91,76.17,333,761.7,12
16/03/2020,oneoff-rebal.,15.2.SB,15,sbonds,66647.79000000001,263.43,250,0,12
16/03/2020,oneoff-rebal.,15.2.GO,15,gold,0.0,141.64,0,0,12
16/03/2020,oneoff-rebal.,15.2.CA,15,cash,10247,1,10149,0.0,12
15/04/2020,oneoff-rebal.,15.3.ST,15,stocks,0.0,165.54,0,0.0,12
15/04/2020,oneoff-rebal.,15.3.CB,15,cbonds,26390.25,79.25,324,0,12
15/04/2020,oneoff-rebal.,15.3.SB,15,sbonds,66352.5,265.41,251,265.41,12
15/04/2020,oneoff-rebal.,15.3.GO,15,gold,0.0,161.85,0,0.0,12
15/04/2020,oneoff-rebal.,15.3.CA,15,cash,10149,1,10289,140,12
15/05/2020,oneoff-rebal.,15.4.ST,15,stocks,0.0,171.16,0,0.0,12
15/05/2020,oneoff-rebal.,15.4.CB,15,cbonds,26315.28,81.22,319,0,12
15/05/2020,oneoff-rebal.,15.4.SB,15,sbonds,67350.83,268.33,251,0.0,12
15/05/2020,oneoff-rebal.,15.4.GO,15,gold,0.0,163.93,0,0.0,12
15/05/2020,oneoff-rebal.,15.4.CA,15,cash,10289,1,10395,106,12
15/06/2020,oneoff-rebal.,15.5.ST,15,stocks,0.0,177.85,0,0.0,12
15/06/2020,oneoff-rebal.,15.5.CB,15,cbonds,26065.489999999998,81.71,313,0,12
15/06/2020,oneoff-rebal.,15.5.SB,15,sbonds,65972.84,262.84,253,525.68,12
15/06/2020,oneoff-rebal.,15.5.GO,15,gold,0.0,162.33,0,0,12
15/06/2020,oneoff-rebal.,15.5.CA,15,cash,10395,1,10243,0.0,12
15/07/2020,oneoff-rebal.,15.6.ST,15,stocks,0.0,186.19,0,0.0,12
15/07/2020,oneoff-rebal.,15.6.CB,15,cbonds,26094.81,83.37,307,0,12
15/07/2020,oneoff-rebal.,15.6.SB,15,sbonds,66220.22,261.74,254,261.74,12
15/07/2020,oneoff-rebal.,15.6.GO,15,gold,0.0,170.34,0,0.0,12
15/07/2020,oneoff-rebal.,15.6.CA,15,cash,10243,1,10255,12,12
17/08/2020,oneoff-rebal.,15.7.ST,15,stocks,0.0,186.67,0,0.0,12
17/08/2020,oneoff-rebal.,15.7.CB,15,cbonds,25032.780000000002,81.54,307,0.0,12
17/08/2020,oneoff-rebal.,15.7.SB,15,sbonds,65128.14000000001,256.41,254,0.0,12
17/08/2020,oneoff-rebal.,15.7.GO,15,gold,0.0,186.5,0,0,12
17/08/2020,oneoff-rebal.,15.7.CA,15,cash,10255,1,10041,0.0,12
15/09/2020,oneoff-rebal.,15.8.ST,15,stocks,0.0,188.44,0,0.0,12
15/09/2020,oneoff-rebal.,15.8.CB,15,cbonds,25511.699999999997,83.1,303,0,12
15/09/2020,oneoff-rebal.,15.8.SB,15,sbonds,65298.31999999999,257.08,254,0.0,12
15/09/2020,oneoff-rebal.,15.8.GO,15,gold,0.0,183.45,0,0.0,12
15/09/2020,oneoff-rebal.,15.8.CA,15,cash,10041,1,10085,44,12
15/10/2020,oneoff-rebal.,15.9.ST,15,stocks,0.0,193.25,0,0.0,12
15/10/2020,oneoff-rebal.,15.9.CB,15,cbonds,24752.07,81.69,308,408.45,12
15/10/2020,oneoff-rebal.,15.9.SB,15,sbonds,66012.06,259.89,252,0,12
15/10/2020,oneoff-rebal.,15.9.GO,15,gold,0.0,178.92,0,0,12
15/10/2020,oneoff-rebal.,15.9.CA,15,cash,10085,1,10084,0.0,12
16/11/2020,oneoff-rebal.,15.10.ST,15,stocks,0.0,201.2,0,0.0,12
16/11/2020,oneoff-rebal.,15.10.CB,15,cbonds,24880.24,80.78,309,80.78,12
16/11/2020,oneoff-rebal.,15.10.SB,15,sbonds,64915.200000000004,257.6,252,0.0,12
16/11/2020,oneoff-rebal.,15.10.GO,15,gold,0.0,177.15,0,0,12
16/11/2020,oneoff-rebal.,15.10.CA,15,cash,10084,1,9987,0.0,12
15/12/2020,oneoff-rebal.,15.11.ST,15,stocks,0.0,202.46,0,0.0,12
15/12/2020,oneoff-rebal.,15.11.CB,15,cbonds,24954.84,80.76,307,0,12
15/12/2020,oneoff-rebal.,15.11.SB,15,sbonds,64317.96,255.23,252,0.0,12
15/12/2020,oneoff-rebal.,15.11.GO,15,gold,0.0,173.94,0,0,12
15/12/2020,oneoff-rebal.,15.11.CA,15,cash,9987,1,9925,0.0,12
01/01/2020,oneoff-rebal.,16.0.ST,16,stocks,0.0,194.59,0,0.0,12
01/01/2020,oneoff-rebal.,16.0.CB,16,cbonds,19938.06,77.58,257,19938.06,12
01/01/2020,oneoff-rebal.,16.0.SB,16,sbonds,69905.28,253.28,276,69905.28,12
01/01/2020,oneoff-rebal.,16.0.GO,16,gold,0.0,143.95,0,0.0,12
01/01/2020,oneoff-rebal.,16.0.CA,16,cash,10000.0,1,10000,10000.0,12
15/01/2020,oneoff-rebal.,16.0.ST,16,stocks,0.0,196.77,0,0.0,12
15/01/2020,oneoff-rebal.,16.0.CB,16,cbonds,20171.93,78.49,255,0,12
15/01/2020,oneoff-rebal.,16.0.SB,16,sbonds,70023.96,253.71,276,0.0,12
15/01/2020,oneoff-rebal.,16.0.GO,16,gold,0.0,146.54,0,0.0,12
15/01/2020,oneoff-rebal.,16.0.CA,16,cash,10000,1,10019,19,12
17/02/2020,oneoff-rebal.,16.1.ST,16,stocks,0.0,205.91,0,0.0,12
17/02/2020,oneoff-rebal.,16.1.CB,16,cbonds,20167.95,79.09,259,316.36,12
17/02/2020,oneoff-rebal.,16.1.SB,16,sbonds,72472.08,262.58,273,0,12
17/02/2020,oneoff-rebal.,16.1.GO,16,gold,0.0,150.91,0,0.0,12
17/02/2020,oneoff-rebal.,16.1.CA,16,cash,10019,1,10265,246,12
16/03/2020,oneoff-rebal.,16.2.ST,16,stocks,0.0,140.35,0,0.0,12
16/03/2020,oneoff-rebal.,16.2.CB,16,cbonds,19728.03,76.17,267,609.36,12
16/03/2020,oneoff-rebal.,16.2.SB,16,sbonds,71916.39,263.43,270,0,12
16/03/2020,oneoff-rebal.,16.2.GO,16,gold,0.0,141.64,0,0,12
16/03/2020,oneoff-rebal.,16.2.CA,16,cash,10265,1,10190,0.0,12
15/04/2020,oneoff-rebal.,16.3.ST,16,stocks,0.0,165.54,0,0.0,12
15/04/2020,oneoff-rebal.,16.3.CB,16,cbonds,21159.75,79.25,259,0,12
15/04/2020,oneoff-rebal.,16.3.SB,16,sbonds,71660.70000000001,265.41,271,265.41,12
15/04/2020,oneoff-rebal.,16.3.GO,16,gold,0.0,161.85,0,0.0,12
15/04/2020,oneoff-rebal.,16.3.CA,16,cash,10190,1,10301,111,12
15/05/2020,oneoff-rebal.,16.4.ST,16,stocks,0.0,171.16,0,0.0,12
15/05/2020,oneoff-rebal.,16.4.CB,16,cbonds,21035.98,81.22,256,0,12
15/05/2020,oneoff-rebal.,16.4.SB,16,sbonds,72717.43,268.33,271,0.0,12
15/05/2020,oneoff-rebal.,16.4.GO,16,gold,0.0,163.93,0,0.0,12
15/05/2020,oneoff-rebal.,16.4.CA,16,cash,10301,1,10405,104,12
15/06/2020,oneoff-rebal.,16.5.ST,16,stocks,0.0,177.85,0,0.0,12
15/06/2020,oneoff-rebal.,16.5.CB,16,cbonds,20917.76,81.71,251,0,12
15/06/2020,oneoff-rebal.,16.5.SB,16,sbonds,71229.64,262.84,273,525.68,12
15/06/2020,oneoff-rebal.,16.5.GO,16,gold,0.0,162.33,0,0,12
15/06/2020,oneoff-rebal.,16.5.CA,16,cash,10405,1,10255,0.0,12
15/07/2020,oneoff-rebal.,16.6.ST,16,stocks,0.0,186.19,0,0.0,12
15/07/2020,oneoff-rebal.,16.6.CB,16,cbonds,20925.870000000003,83.37,246,0,12
15/07/2020,oneoff-rebal.,16.6.SB,16,sbonds,71455.02,261.74,274,261.74,12
15/07/2020,oneoff-rebal.,16.6.GO,16,gold,0.0,170.34,0,0.0,12
15/07/2020,oneoff-rebal.,16.6.CA,16,cash,10255,1,10263,8,12
17/08/2020,oneoff-rebal.,16.7.ST,16,stocks,0.0,186.67,0,0.0,12
17/08/2020,oneoff-rebal.,16.7.CB,16,cbonds,20058.84,81.54,246,0.0,12
17/08/2020,oneoff-rebal.,16.7.SB,16,sbonds,70256.34000000001,256.41,274,0.0,12
17/08/2020,oneoff-rebal.,16.7.GO,16,gold,0.0,186.5,0,0,12
17/08/2020,oneoff-rebal.,16.7.CA,16,cash,10263,1,10057,0.0,12
15/09/2020,oneoff-rebal.,16.8.ST,16,stocks,0.0,188.44,0,0.0,12
15/09/2020,oneoff-rebal.,16.8.CB,16,cbonds,20442.6,83.1,242,0,12
15/09/2020,oneoff-rebal.,16.8.SB,16,sbonds,70439.92,257.08,274,0.0,12
15/09/2020,oneoff-rebal.,16.8.GO,16,gold,0.0,183.45,0,0.0,12
15/09/2020,oneoff-rebal.,16.8.CA,16,cash,10057,1,10093,36,12
15/10/2020,oneoff-rebal.,16.9.ST,16,stocks,0.0,193.25,0,0.0,12
15/10/2020,oneoff-rebal.,16.9.CB,16,cbonds,19768.98,81.69,247,408.45,12
15/10/2020,oneoff-rebal.,16.9.SB,16,sbonds,71209.86,259.89,272,0,12
15/10/2020,oneoff-rebal.,16.9.GO,16,gold,0.0,178.92,0,0.0,12
15/10/2020,oneoff-rebal.,16.9.CA,16,cash,10093,1,10107,14,12
16/11/2020,oneoff-rebal.,16.10.ST,16,stocks,0.0,201.2,0,0.0,12
16/11/2020,oneoff-rebal.,16.10.CB,16,cbonds,19952.66,80.78,247,0.0,12
16/11/2020,oneoff-rebal.,16.10.SB,16,sbonds,70067.20000000001,257.6,272,0.0,12
16/11/2020,oneoff-rebal.,16.10.GO,16,gold,0.0,177.15,0,0,12
16/11/2020,oneoff-rebal.,16.10.CA,16,cash,10107,1,10012,0.0,12
15/12/2020,oneoff-rebal.,16.11.ST,16,stocks,0.0,202.46,0,0.0,12
15/12/2020,oneoff-rebal.,16.11.CB,16,cbonds,19947.72,80.76,246,0,12
15/12/2020,oneoff-rebal.,16.11.SB,16,sbonds,69422.56,255.23,272,0.0,12
15/12/2020,oneoff-rebal.,16.11.GO,16,gold,0.0,173.94,0,0,12
15/12/2020,oneoff-rebal.,16.11.CA,16,cash,10012,1,9938,0.0,12
01/01/2020,oneoff-rebal.,17.0.ST,17,stocks,0.0,194.59,0,0.0,12
01/01/2020,oneoff-rebal.,17.0.CB,17,cbonds,14972.94,77.58,193,14972.94,12
01/01/2020,oneoff-rebal.,17.0.SB,17,sbonds,74970.88,253.28,296,74970.88,12
01/01/2020,oneoff-rebal.,17.0.GO,17,gold,0.0,143.95,0,0.0,12
01/01/2020,oneoff-rebal.,17.0.CA,17,cash,10000.0,1,10000,10000.0,12
15/01/2020,oneoff-rebal.,17.0.ST,17,stocks,0.0,196.77,0,0.0,12
15/01/2020,oneoff-rebal.,17.0.CB,17,cbonds,15148.57,78.49,191,0,12
15/01/2020,oneoff-rebal.,17.0.SB,17,sbonds,75098.16,253.71,296,0.0,12
15/01/2020,oneoff-rebal.,17.0.GO,17,gold,0.0,146.54,0,0.0,12
15/01/2020,oneoff-rebal.,17.0.CA,17,cash,10000,1,10024,24,12
17/02/2020,oneoff-rebal.,17.1.ST,17,stocks,0.0,205.91,0,0.0,12
17/02/2020,oneoff-rebal.,17.1.CB,17,cbonds,15106.19,79.09,195,316.36,12
17/02/2020,oneoff-rebal.,17.1.SB,17,sbonds,77723.68,262.58,293,0,12
17/02/2020,oneoff-rebal.,17.1.GO,17,gold,0.0,150.91,0,0.0,12
17/02/2020,oneoff-rebal.,17.1.CA,17,cash,10024,1,10285,261,12
16/03/2020,oneoff-rebal.,17.2.ST,17,stocks,0.0,140.35,0,0.0,12
16/03/2020,oneoff-rebal.,17.2.CB,17,cbonds,14853.15,76.17,201,457.02,12
16/03/2020,oneoff-rebal.,17.2.SB,17,sbonds,77184.99,263.43,291,0,12
16/03/2020,oneoff-rebal.,17.2.GO,17,gold,0.0,141.64,0,0,12
16/03/2020,oneoff-rebal.,17.2.CA,17,cash,10285,1,10232,0.0,12
15/04/2020,oneoff-rebal.,17.3.ST,17,stocks,0.0,165.54,0,0.0,12
15/04/2020,oneoff-rebal.,17.3.CB,17,cbonds,15929.25,79.25,195,0,12
15/04/2020,oneoff-rebal.,17.3.SB,17,sbonds,77234.31000000001,265.41,292,265.41,12
15/04/2020,oneoff-rebal.,17.3.GO,17,gold,0.0,161.85,0,0.0,12
15/04/2020,oneoff-rebal.,17.3.CA,17,cash,10232,1,10339,107,12
15/05/2020,oneoff-rebal.,17.4.ST,17,stocks,0.0,171.16,0,0.0,12
15/05/2020,oneoff-rebal.,17.4.CB,17,cbonds,15837.9,81.22,193,0,12
15/05/2020,oneoff-rebal.,17.4.SB,17,sbonds,78352.36,268.33,292,0.0,12
15/05/2020,oneoff-rebal.,17.4.GO,17,gold,0.0,163.93,0,0.0,12
15/05/2020,oneoff-rebal.,17.4.CA,17,cash,10339,1,10452,113,12
15/06/2020,oneoff-rebal.,17.5.ST,17,stocks,0.0,177.85,0,0.0,12
15/06/2020,oneoff-rebal.,17.5.CB,17,cbonds,15770.029999999999,81.71,189,0,12
15/06/2020,oneoff-rebal.,17.5.SB,17,sbonds,76749.28,262.84,293,262.84,12
15/06/2020,oneoff-rebal.,17.5.GO,17,gold,0.0,162.33,0,0,12
15/06/2020,oneoff-rebal.,17.5.CA,17,cash,10452,1,10297,0.0,12
15/07/2020,oneoff-rebal.,17.6.ST,17,stocks,0.0,186.19,0,0.0,12
15/07/2020,oneoff-rebal.,17.6.CB,17,cbonds,15756.93,83.37,184,0,12
15/07/2020,oneoff-rebal.,17.6.SB,17,sbonds,76689.82,261.74,294,261.74,12
15/07/2020,oneoff-rebal.,17.6.GO,17,gold,0.0,170.34,0,0,12
15/07/2020,oneoff-rebal.,17.6.CA,17,cash,10297,1,10274,0.0,12
17/08/2020,oneoff-rebal.,17.7.ST,17,stocks,0.0,186.67,0,0.0,12
17/08/2020,oneoff-rebal.,17.7.CB,17,cbonds,15003.36,81.54,185,81.54,12
17/08/2020,oneoff-rebal.,17.7.SB,17,sbonds,75384.54000000001,256.41,294,0.0,12
17/08/2020,oneoff-rebal.,17.7.GO,17,gold,0.0,186.5,0,0,12
17/08/2020,oneoff-rebal.,17.7.CA,17,cash,10274,1,10066,0.0,12
15/09/2020,oneoff-rebal.,17.8.ST,17,stocks,0.0,188.44,0,0.0,12
15/09/2020,oneoff-rebal.,17.8.CB,17,cbonds,15373.499999999998,83.1,182,0,12
15/09/2020,oneoff-rebal.,17.8.SB,17,sbonds,75581.51999999999,257.08,294,0.0,12
15/09/2020,oneoff-rebal.,17.8.GO,17,gold,0.0,183.45,0,0.0,12
15/09/2020,oneoff-rebal.,17.8.CA,17,cash,10066,1,10102,36,12
15/10/2020,oneoff-rebal.,17.9.ST,17,stocks,0.0,193.25,0,0.0,12
15/10/2020,oneoff-rebal.,17.9.CB,17,cbonds,14867.58,81.69,186,326.76,12
15/10/2020,oneoff-rebal.,17.9.SB,17,sbonds,76407.65999999999,259.89,292,0,12
15/10/2020,oneoff-rebal.,17.9.GO,17,gold,0.0,178.92,0,0.0,12
15/10/2020,oneoff-rebal.,17.9.CA,17,cash,10102,1,10137,35,12
16/11/2020,oneoff-rebal.,17.10.ST,17,stocks,0.0,201.2,0,0.0,12
16/11/2020,oneoff-rebal.,17.10.CB,17,cbonds,15025.08,80.78,186,0.0,12
16/11/2020,oneoff-rebal.,17.10.SB,17,sbonds,75219.20000000001,257.6,292,0.0,12
16/11/2020,oneoff-rebal.,17.10.GO,17,gold,0.0,177.15,0,0,12
16/11/2020,oneoff-rebal.,17.10.CA,17,cash,10137,1,10038,0.0,12
15/12/2020,oneoff-rebal.,17.11.ST,17,stocks,0.0,202.46,0,0.0,12
15/12/2020,oneoff-rebal.,17.11.CB,17,cbonds,15021.36,80.76,184,0,12
15/12/2020,oneoff-rebal.,17.11.SB,17,sbonds,74527.16,255.23,292,0.0,12
15/12/2020,oneoff-rebal.,17.11.GO,17,gold,0.0,173.94,0,0,12
15/12/2020,oneoff-rebal.,17.11.CA,17,cash,10038,1,9958,0.0,12
01/01/2020,oneoff-rebal.,18.0.ST,18,stocks,0.0,194.59,0,0.0,12
01/01/2020,oneoff-rebal.,18.0.CB,18,cbonds,9930.24,77.58,128,9930.24,12
01/01/2020,oneoff-rebal.,18.0.SB,18,sbonds,79783.2,253.28,315,79783.2,12
01/01/2020,oneoff-rebal.,18.0.GO,18,gold,0.0,143.95,0,0.0,12
01/01/2020,oneoff-rebal.,18.0.CA,18,cash,10000.0,1,10000,10000.0,12
15/01/2020,oneoff-rebal.,18.0.ST,18,stocks,0.0,196.77,0,0.0,12
15/01/2020,oneoff-rebal.,18.0.CB,18,cbonds,10046.72,78.49,127,0,12
15/01/2020,oneoff-rebal.,18.0.SB,18,sbonds,79918.65000000001,253.71,315,0.0,12
15/01/2020,oneoff-rebal.,18.0.GO,18,gold,0.0,146.54,0,0,12
15/01/2020,oneoff-rebal.,18.0.CA,18,cash,10000,1,9996,0.0,12
17/02/2020,oneoff-rebal.,18.1.ST,18,stocks,0.0,205.91,0,0.0,12
17/02/2020,oneoff-rebal.,18.1.CB,18,cbonds,10044.43,79.09,129,158.18,12
17/02/2020,oneoff-rebal.,18.1.SB,18,sbonds,82712.7,262.58,313,0,12
17/02/2020,oneoff-rebal.,18.1.GO,18,gold,0.0,150.91,0,0.0,12
17/02/2020,oneoff-rebal.,18.1.CA,18,cash,9996,1,10275,279,12
16/03/2020,oneoff-rebal.,18.2.ST,18,stocks,0.0,140.35,0,0.0,12
16/03/2020,oneoff-rebal.,18.2.CB,18,cbonds,9825.93,76.17,134,380.85,12
16/03/2020,oneoff-rebal.,18.2.SB,18,sbonds,82453.59,263.43,311,0,12
16/03/2020,oneoff-rebal.,18.2.GO,18,gold,0.0,141.64,0,0,12
16/03/2020,oneoff-rebal.,18.2.CA,18,cash,10275,1,10255,0.0,12
15/04/2020,oneoff-rebal.,18.3.ST,18,stocks,0.0,165.54,0,0.0,12
15/04/2020,oneoff-rebal.,18.3.CB,18,cbonds,10619.5,79.25,130,0,12
15/04/2020,oneoff-rebal.,18.3.SB,18,sbonds,82542.51000000001,265.41,311,0.0,12
15/04/2020,oneoff-rebal.,18.3.GO,18,gold,0.0,161.85,0,0.0,12
15/04/2020,oneoff-rebal.,18.3.CA,18,cash,10255,1,10341,86,12
15/05/2020,oneoff-rebal.,18.4.ST,18,stocks,0.0,171.16,0,0.0,12
15/05/2020,oneoff-rebal.,18.4.CB,18,cbonds,10558.6,81.22,128,0,12
15/05/2020,oneoff-rebal.,18.4.SB,18,sbonds,83450.62999999999,268.33,311,0.0,12
15/05/2020,oneoff-rebal.,18.4.GO,18,gold,0.0,163.93,0,0.0,12
15/05/2020,oneoff-rebal.,18.4.CA,18,cash,10341,1,10435,94,12
15/06/2020,oneoff-rebal.,18.5.ST,18,stocks,0.0,177.85,0,0.0,12
15/06/2020,oneoff-rebal.,18.5.CB,18,cbonds,10458.88,81.71,125,0,12
15/06/2020,oneoff-rebal.,18.5.SB,18,sbonds,81743.23999999999,262.84,312,262.84,12
15/06/2020,oneoff-rebal.,18.5.GO,18,gold,0.0,162.33,0,0,12
15/06/2020,oneoff-rebal.,18.5.CA,18,cash,10435,1,10263,0.0,12
15/07/2020,oneoff-rebal.,18.6.ST,18,stocks,0.0,186.19,0,0.0,12
15/07/2020,oneoff-rebal.,18.6.CB,18,cbonds,10421.25,83.37,122,0,12
15/07/2020,oneoff-rebal.,18.6.SB,18,sbonds,81662.88,261.74,312,0.0,12
15/07/2020,oneoff-rebal.,18.6.GO,18,gold,0.0,170.34,0,0,12
15/07/2020,oneoff-rebal.,18.6.CA,18,cash,10263,1,10234,0.0,12
17/08/2020,oneoff-rebal.,18.7.ST,18,stocks,0.0,186.67,0,0.0,12
17/08/2020,oneoff-rebal.,18.7.CB,18,cbonds,9947.880000000001,81.54,122,0.0,12
17/08/2020,oneoff-rebal.,18.7.SB,18,sbonds,79999.92000000001,256.41,312,0.0,12
17/08/2020,oneoff-rebal.,18.7.GO,18,gold,0.0,186.5,0,0,12
17/08/2020,oneoff-rebal.,18.7.CA,18,cash,10234,1,10018,0.0,12
15/09/2020,oneoff-rebal.,18.8.ST,18,stocks,0.0,188.44,0,0.0,12
15/09/2020,oneoff-rebal.,18.8.CB,18,cbonds,10138.199999999999,83.1,120,0,12
15/09/2020,oneoff-rebal.,18.8.SB,18,sbonds,80208.95999999999,257.08,312,0.0,12
15/09/2020,oneoff-rebal.,18.8.GO,18,gold,0.0,183.45,0,0.0,12
15/09/2020,oneoff-rebal.,18.8.CA,18,cash,10018,1,10036,18,12
15/10/2020,oneoff-rebal.,18.9.ST,18,stocks,0.0,193.25,0,0.0,12
15/10/2020,oneoff-rebal.,18.9.CB,18,cbonds,9802.8,81.69,123,245.07,12
15/10/2020,oneoff-rebal.,18.9.SB,18,sbonds,81085.68,259.89,310,0,12
15/10/2020,oneoff-rebal.,18.9.GO,18,gold,0.0,178.92,0,0.0,12
15/10/2020,oneoff-rebal.,18.9.CA,18,cash,10036,1,10092,56,12
16/11/2020,oneoff-rebal.,18.10.ST,18,stocks,0.0,201.2,0,0.0,12
16/11/2020,oneoff-rebal.,18.10.CB,18,cbonds,9935.94,80.78,123,0.0,12
16/11/2020,oneoff-rebal.,18.10.SB,18,sbonds,79856.0,257.6,310,0.0,12
16/11/2020,oneoff-rebal.,18.10.GO,18,gold,0.0,177.15,0,0,12
16/11/2020,oneoff-rebal.,18.10.CA,18,cash,10092,1,9988,0.0,12
15/12/2020,oneoff-rebal.,18.11.ST,18,stocks,0.0,202.46,0,0.0,12
15/12/2020,oneoff-rebal.,18.11.CB,18,cbonds,9933.480000000001,80.76,122,0,12
15/12/2020,oneoff-rebal.,18.11.SB,18,sbonds,79121.3,255.23,310,0.0,12
15/12/2020,oneoff-rebal.,18.11.GO,18,gold,0.0,173.94,0,0,12
15/12/2020,oneoff-rebal.,18.11.CA,18,cash,9988,1,9904,0.0,12
02/01/2020,DCA,1.ST,1,stocks,0.0,194.59,0.0,0.0,12
02/01/2020,DCA,1.CB,1,cbonds,387.9,77.58,5.0,387.9,12
02/01/2020,DCA,1.SB,1,sbonds,6838.56,253.28,27.0,6838.56,12
02/01/2020,DCA,1.GO,1,gold,0.0,143.95,0.0,0.0,12
02/01/2020,DCA,1.CA,1,cash,833.0,1,833.0,833,12
04/02/2020,DCA,1.ST,1,stocks,0.0,197.91,0.0,0.0,12
04/02/2020,DCA,1.CB,1,cbonds,704.22,79.08,9.0,316.32,12
04/02/2020,DCA,1.SB,1,sbonds,13574.9,259.09,53.0,6736.34,12
04/02/2020,DCA,1.GO,1,gold,0.0,146.43,0.0,0.0,12
04/02/2020,DCA,1.CA,1,cash,1666.0,1,1666.0,833,12
02/03/2020,DCA,1.ST,1,stocks,0.0,182.42,0.0,0.0,12
02/03/2020,DCA,1.CB,1,cbonds,948.3,81.36,12.0,244.08,12
02/03/2020,DCA,1.SB,1,sbonds,20148.65,262.95,78.0,6573.75,12
02/03/2020,DCA,1.GO,1,gold,0.0,149.2,0.0,0.0,12
02/03/2020,DCA,1.CA,1,cash,2499.0,1,2499.0,833,12
01/04/2020,DCA,1.ST,1,stocks,0.0,149.96,0.0,0.0,12
01/04/2020,DCA,1.CB,1,cbonds,1178.76,76.82,15.0,230.46,12
01/04/2020,DCA,1.SB,1,sbonds,26565.53,267.37,102.0,6416.88,12
01/04/2020,DCA,1.GO,1,gold,0.0,149.45,0.0,0.0,12
01/04/2020,DCA,1.CA,1,cash,3332.0,1,3332.0,833,12
